raw_accel_timestamp,raw_accel_x,raw_accel_y,raw_accel_z,clean_accel_timestamp,clean_accel_x,clean_accel_y,clean_accel_z,gyro_timestamp,gyro_x,gyro_y,gyro_z,gps_timestamp,speed,speed_accuracy
1785333949070,2.7340500354766846,2.7240002155303955,8.766000747680664,1785333949070,0.12321499735116959,-0.7105010151863098,-0.0327179990708828,1785333949060,0.18988749384880066,-0.1335124969482422,-0.4974749982357025,1785333948794,0.09537574648857117,0.12436032295227051
1785333949070,2.7340500354766846,2.7240002155303955,8.766000747680664,1785333949070,0.12321499735116959,-0.7105010151863098,-0.0327179990708828,1785333949070,0.11329999566078186,-0.04413750022649765,-0.5145249962806702,1785333948794,0.09537574648857117,0.12436032295227051
1785333949080,2.430000066757202,2.76705002784729,9.070050239562988,1785333949070,0.12321499735116959,-0.7105010151863098,-0.0327179990708828,1785333949070,0.11329999566078186,-0.04413750022649765,-0.5145249962806702,1785333948794,0.09537574648857117,0.12436032295227051
1785333949080,2.430000066757202,2.76705002784729,9.070050239562988,1785333949070,0.12321499735116959,-0.7105010151863098,-0.0327179990708828,1785333949080,0.0037124999798834324,0.05582499876618385,-0.5039374828338623,1785333948794,0.09537574648857117,0.12436032295227051
1785333949080,2.430000066757202,2.76705002784729,9.070050239562988,1785333949080,-0.16357199847698212,-0.6777030229568481,0.2702699899673462,1785333949080,0.0037124999798834324,0.05582499876618385,-0.5039374828338623,1785333948794,0.09537574648857117,0.12436032295227051
1785333949080,2.430000066757202,2.76705002784729,9.070050239562988,1785333949090,-0.2793239951133728,-0.45229899883270264,0.6955649852752686,1785333949080,0.0037124999798834324,0.05582499876618385,-0.5039374828338623,1785333948794,0.09537574648857117,0.12436032295227051
1785333949090,2.284050226211548,2.994000196456909,9.502950668334961,1785333949090,-0.2793239951133728,-0.45229899883270264,0.6955649852752686,1785333949080,0.0037124999798834324,0.05582499876618385,-0.5039374828338623,1785333948794,0.09537574648857117,0.12436032295227051
1785333949090,2.284050226211548,2.994000196456909,9.502950668334961,1785333949090,-0.2793239951133728,-0.45229899883270264,0.6955649852752686,1785333949090,-0.08566249907016754,0.1601874977350235,-0.4464625120162964,1785333948794,0.09537574648857117,0.12436032295227051
1785333949100,1.3189500570297241,3.9379501342773438,9.295050621032715,1785333949090,-0.2793239951133728,-0.45229899883270264,0.6955649852752686,1785333949090,-0.08566249907016754,0.1601874977350235,-0.4464625120162964,1785333948794,0.09537574648857117,0.12436032295227051
1785333949100,1.3189500570297241,3.9379501342773438,9.295050621032715,1785333949100,-1.1636320352554321,0.4723289906978607,0.47154000401496887,1785333949090,-0.08566249907016754,0.1601874977350235,-0.4464625120162964,1785333948794,0.09537574648857117,0.12436032295227051
1785333949100,1.3189500570297241,3.9379501342773438,9.295050621032715,1785333949100,-1.1636320352554321,0.4723289906978607,0.47154000401496887,1785333949100,-0.2102375030517578,0.13144999742507935,-0.2899875044822693,1785333948794,0.09537574648857117,0.12436032295227051
1785333949110,1.8739501237869263,3.3319501876831055,8.383049964904785,1785333949100,-1.1636320352554321,0.4723289906978607,0.47154000401496887,1785333949100,-0.2102375030517578,0.13144999742507935,-0.2899875044822693,1785333948794,0.09537574648857117,0.12436032295227051
1785333949110,1.8739501237869263,3.3319501876831055,8.383049964904785,1785333949110,-0.5669599771499634,-0.12529399991035461,-0.4553549885749817,1785333949100,-0.2102375030517578,0.13144999742507935,-0.2899875044822693,1785333948794,0.09537574648857117,0.12436032295227051
1785333949110,1.8739501237869263,3.3319501876831055,8.383049964904785,1785333949110,-0.5669599771499634,-0.12529399991035461,-0.4553549885749817,1785333949110,-0.3559874892234802,0.23993749916553497,-0.09735000133514404,1785333948794,0.09537574648857117,0.12436032295227051
1785333949120,2.2789502143859863,2.7810001373291016,8.991000175476074,1785333949110,-0.5669599771499634,-0.12529399991035461,-0.4553549885749817,1785333949110,-0.3559874892234802,0.23993749916553497,-0.09735000133514404,1785333948794,0.09537574648857117,0.12436032295227051
1785333949120,2.2789502143859863,2.7810001373291016,8.991000175476074,1785333949120,-0.13247999548912048,-0.6213269829750061,0.12343599647283554,1785333949110,-0.3559874892234802,0.23993749916553497,-0.09735000133514404,1785333948794,0.09537574648857117,0.12436032295227051
1785333949120,2.2789502143859863,2.7810001373291016,8.991000175476074,1785333949120,-0.13247999548912048,-0.6213269829750061,0.12343599647283554,1785333949120,-0.39861249923706055,0.42721250653266907,-0.11329999566078186,1785333948794,0.09537574648857117,0.12436032295227051
1785333949120,2.2789502143859863,2.7810001373291016,8.991000175476074,1785333949130,-0.15775999426841736,-0.6758750081062317,1.067842960357666,1785333949120,-0.39861249923706055,0.42721250653266907,-0.11329999566078186,1785333948794,0.09537574648857117,0.12436032295227051
1785333949130,2.205000162124634,2.6760001182556152,9.967950820922852,1785333949130,-0.15775999426841736,-0.6758750081062317,1.067842960357666,1785333949120,-0.39861249923706055,0.42721250653266907,-0.11329999566078186,1785333948794,0.09537574648857117,0.12436032295227051
1785333949130,2.205000162124634,2.6760001182556152,9.967950820922852,1785333949130,-0.15775999426841736,-0.6758750081062317,1.067842960357666,1785333949130,-0.4071374833583832,0.41029998660087585,-0.19951249659061432,1785333948794,0.09537574648857117,0.12436032295227051
1785333949140,1.821000099182129,2.7690000534057617,9.742950439453125,1785333949130,-0.15775999426841736,-0.6758750081062317,1.067842960357666,1785333949130,-0.4071374833583832,0.41029998660087585,-0.19951249659061432,1785333948794,0.09537574648857117,0.12436032295227051
1785333949140,1.821000099182129,2.7690000534057617,9.742950439453125,1785333949130,-0.15775999426841736,-0.6758750081062317,1.067842960357666,1785333949140,-0.3240875005722046,0.3176249861717224,-0.21119999885559082,1785333948794,0.09537574648857117,0.12436032295227051
1785333949140,1.821000099182129,2.7690000534057617,9.742950439453125,1785333949140,-0.4851570129394531,-0.5368040204048157,0.81113600730896,1785333949140,-0.3240875005722046,0.3176249861717224,-0.21119999885559082,1785333948794,0.09537574648857117,0.12436032295227051
1785333949140,1.821000099182129,2.7690000534057617,9.742950439453125,1785333949150,-0.6599090099334717,-0.6603119969367981,0.6545689702033997,1785333949140,-0.3240875005722046,0.3176249861717224,-0.21119999885559082,1785333948794,0.09537574648857117,0.12436032295227051
1785333949150,1.596000075340271,2.605950117111206,9.613950729370117,1785333949150,-0.6599090099334717,-0.6603119969367981,0.6545689702033997,1785333949140,-0.3240875005722046,0.3176249861717224,-0.21119999885559082,1785333948794,0.09537574648857117,0.12436032295227051
