raw_accel_timestamp,raw_accel_x,raw_accel_y,raw_accel_z,clean_accel_timestamp,clean_accel_x,clean_accel_y,clean_accel_z,gyro_timestamp,gyro_x,gyro_y,gyro_z,gps_timestamp,speed,speed_accuracy,flagged
1783350450646,1.4070000648498535,5.530050277709961,7.225950241088867,1783350450636,1.7646490335464478,-0.7821599841117859,0.04811500012874603,1783350450636,0.4610374867916107,-0.25478750467300415,-0.10092499852180481,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450646,1.4070000648498535,5.530050277709961,7.225950241088867,1783350450636,1.7646490335464478,-0.7821599841117859,0.04811500012874603,1783350450646,0.1938749998807907,-0.3515875041484833,-0.24034999310970306,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450646,1.4070000648498535,5.530050277709961,7.225950241088867,1783350450646,1.7103899717330933,-0.8710169792175293,-0.18736299872398376,1783350450646,0.1938749998807907,-0.3515875041484833,-0.24034999310970306,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450656,1.2420001029968262,5.460000038146973,7.1449503898620605,1783350450646,1.7103899717330933,-0.8710169792175293,-0.18736299872398376,1783350450646,0.1938749998807907,-0.3515875041484833,-0.24034999310970306,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450656,1.2420001029968262,5.460000038146973,7.1449503898620605,1783350450646,1.7103899717330933,-0.8710169792175293,-0.18736299872398376,1783350450656,-0.0775500014424324,-0.4526500105857849,-0.37331250309944153,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450656,1.2420001029968262,5.460000038146973,7.1449503898620605,1783350450656,1.4687219858169556,-0.9378190040588379,-0.2737649977207184,1783350450656,-0.0775500014424324,-0.4526500105857849,-0.37331250309944153,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450666,1.1370000839233398,5.443950176239014,7.231050491333008,1783350450656,1.4687219858169556,-0.9378190040588379,-0.2737649977207184,1783350450656,-0.0775500014424324,-0.4526500105857849,-0.37331250309944153,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450666,1.1370000839233398,5.443950176239014,7.231050491333008,1783350450656,1.4687219858169556,-0.9378190040588379,-0.2737649977207184,1783350450666,-0.28613749146461487,-0.455949991941452,-0.46158748865127563,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450666,1.1370000839233398,5.443950176239014,7.231050491333008,1783350450666,1.3246099948883057,-0.9386389851570129,-0.20236699283123016,1783350450666,-0.28613749146461487,-0.455949991941452,-0.46158748865127563,1783350449958,1.113718032836914,0.25285494327545166,0
1783350450676,1.0579500198364258,5.290050029754639,7.477950572967529,1783350450666,1.3246099948883057,-0.9386389851570129,-0.20236699283123016,1783350450666,-0.28613749146461487,-0.455949991941452,-0.46158748865127563,1783350449958,1.113718032836914,0.25285494327545166,0
